login_hour,session_duration,data_download_mb,transaction_amount,access_count,privilege_level,device_change,location_change,failed_logins,is_off_hours,login_frequency,risk_score,hour_of_day,day_of_week,is_weekend,data_intensity,access_rate,role_encoded,is_attack,attack_class
0.086956522,0.005012531,2e-05,0.000636,0.635135135,1,1,1,0.684210526,1,0.666666667,0.7959,2,1,0,6.67e-06,0.217592593,3,1,1
0.739130435,0.130325815,0.00058,0.001254,0.040540541,1,0,0,0.0,0,0.666666667,0.0542,17,1,0,1.09e-05,0.000786164,2,0,3
0.391304348,0.065162907,2e-05,0.001318,0.135135135,3,1,1,0.0,0,0.333333333,0.2524,9,2,0,7.41e-07,0.005144033,3,1,0
0.391304348,0.070175439,0.00018,0.001322,0.040540541,4,0,0,0.0,0,0.0,0.4242,9,5,1,6.21e-06,0.001436782,4,0,3
0.52173913,0.115288221,0.00016,0.000194,0.067567568,2,0,0,0.0,0,0.0,0.0635,12,5,1,3.4e-06,0.001477541,2,0,3
0.782608696,0.175438596,4e-05,2.8e-05,0.108108108,5,0,0,0.0,0,0.666666667,0.1546,18,5,1,5.63e-07,0.001564945,3,0,3
0.434782609,0.115288221,0.00018,0.001204,0.054054054,4,0,0,0.0,0,0.666666667,0.2846,10,6,1,3.83e-06,0.001182033,2,0,3
0.608695652,0.130325815,0.0001,0.000776,0.094594595,2,0,0,0.0,0,1.0,0.0286,14,2,0,1.89e-06,0.001834382,2,0,3
0.739130435,0.105263158,0.00018,0.000714,0.081081081,2,0,0,0.0,0,1.0,0.0449,17,2,0,4.19e-06,0.001937984,2,0,3
0.347826087,0.112781955,6e-05,0.001086,0.094594595,1,0,0,0.0,0,0.333333333,0.0741,8,6,1,1.3e-06,0.002113527,3,0,3
0.782608696,0.137844612,0.00018,0.00113,0.040540541,1,0,0,0.0,0,0.0,0.0291,18,0,0,3.21e-06,0.000744048,2,0,3
0.565217391,0.102756892,0.00044,0.00244,0.067567568,2,0,0,0.0,0,0.333333333,0.2182,13,2,0,1.05e-05,0.001653439,0,0,3
0.565217391,0.067669173,0.00012,0.001186,0.054054054,2,0,0,0.0,0,0.0,0.1767,13,1,0,4.29e-06,0.001984127,4,0,3
0.565217391,0.13283208,0.00018,0.000212,0.040540541,1,0,0,0.0,0,0.333333333,0.07,13,4,0,3.33e-06,0.000771605,2,0,3
0.608695652,0.15037594,0.00044,0.000252,0.081081081,2,0,0,0.0,0,1.0,0.0425,14,2,0,7.21e-06,0.00136612,2,0,3
0.695652174,0.120300752,0.0,0.000914,0.027027027,2,0,0,0.0,0,1.0,0.2036,16,0,0,0.0,0.000566893,4,0,3
0.043478261,0.022556391,0.05644,0.0004,0.040540541,2,0,0,0.0,1,0.333333333,0.6086,1,6,1,0.005644,0.004166667,2,1,2
0.739130435,0.155388471,6e-05,0.001154,0.054054054,1,0,0,0.0,0,1.0,0.0258,17,2,0,9.52e-07,0.000881834,2,0,3
0.608695652,0.090225564,0.00032,1e-05,0.094594595,1,1,1,0.0,0,0.0,0.3702,14,2,0,8.65e-06,0.002627628,4,1,0
0.391304348,0.187969925,4e-05,0.000602,0.216216216,2,1,1,0.0,0,0.0,0.2573,9,5,1,5.26e-07,0.002923977,2,1,0
0.347826087,0.142857143,0.00024,0.000144,0.081081081,1,0,0,0.0,0,0.0,0.0765,8,1,0,4.14e-06,0.001436782,2,0,3
0.739130435,0.105263158,0.0,0.000596,0.040540541,1,0,0,0.0,0,0.333333333,0.0253,17,2,0,0.0,0.000968992,2,0,3
0.391304348,0.175438596,0.00026,0.000762,0.054054054,1,0,0,0.0,0,0.666666667,0.0574,9,0,0,3.66e-06,0.000782473,2,0,3
0.347826087,0.13283208,0.00014,0.000542,0.067567568,1,0,0,0.0,0,0.0,0.0442,8,5,1,2.59e-06,0.001286008,2,0,3
0.652173913,0.09273183,0.00054,0.001532,0.094594595,1,1,1,0.0,0,0.0,0.2284,15,0,0,1.42e-05,0.00255848,2,1,0
0.52173913,0.105263158,2e-05,0.004324,0.081081081,1,0,0,0.0,0,0.0,0.2179,12,5,1,4.65e-07,0.001937984,4,0,3
0.086956522,1.0,0.0388,2e-05,0.054054054,2,0,1,0.0,1,0.333333333,0.7706,2,2,0,9.7e-05,0.000138889,1,1,2
0.391304348,0.112781955,0.00054,0.000188,0.108108108,2,0,0,0.0,0,0.333333333,0.1725,9,2,0,1.17e-05,0.002415459,4,0,3
0.608695652,0.142857143,0.00014,0.000104,0.040540541,1,0,0,0.0,0,1.0,0.0236,14,1,0,2.41e-06,0.000718391,2,0,3
0.739130435,0.100250627,0.00016,0.001102,0.054054054,2,0,0,0.0,0,1.0,0.0795,17,3,0,3.9e-06,0.001355014,2,0,3
0.173913043,0.0,0.00038,0.001926,0.554054054,1,1,1,0.315789474,1,1.0,0.9241,4,2,0,0.00038,0.569444444,3,1,1
0.608695652,0.120300752,0.00012,0.000432,0.027027027,4,0,0,0.0,0,0.333333333,0.4757,14,0,0,2.45e-06,0.000566893,4,0,3
0.434782609,0.082706767,0.00868,0.092458,0.081081081,5,0,0,0.0,0,0.333333333,0.8267,10,1,0,0.000255294,0.00245098,0,1,4
0.652173913,0.135338346,0.0001,4.8e-05,0.094594595,1,1,1,0.0,0,1.0,0.2213,15,5,1,1.82e-06,0.001767677,2,1,0
0.173913043,1.0,0.06306,1.6e-05,0.013513514,1,0,0,0.0,1,0.0,0.5872,4,6,1,0.00015765,3.47e-05,2,1,2
0.652173913,0.115288221,1.0,1.0,0.067567568,1,0,0,0.0,0,0.666666667,0.0796,15,1,0,0.021276596,0.001477541,4,0,3
0.652173913,0.095238095,0.00066,0.000774,0.432432432,4,0,0,0.210526316,0,0.666666667,0.3797,15,1,0,1.69e-05,0.011396011,2,1,4
0.565217391,0.070175439,6e-05,0.001506,0.067567568,2,0,0,0.0,0,0.666666667,0.224,13,0,0,2.07e-06,0.002394636,0,0,3
0.782608696,0.117794486,0.0,0.000588,0.135135135,3,1,1,0.0,0,0.666666667,0.2487,18,2,0,0.0,0.002893519,2,1,0
0.652173913,0.100250627,0.00124,0.003222,0.027027027,2,0,0,0.0,0,1.0,0.0759,15,3,0,3.02e-05,0.000677507,2,0,3
0.347826087,0.135338346,0.00026,0.0004,0.067567568,1,0,0,0.0,0,0.333333333,0.1678,8,0,0,4.73e-06,0.001262626,1,0,3
0.391304348,0.117794486,0.00012,0.000628,0.027027027,2,0,0,0.0,0,0.333333333,0.0709,9,3,0,2.5e-06,0.000578704,2,0,3
0.434782609,0.135338346,4e-05,0.000248,0.054054054,1,0,0,0.0,0,0.0,0.0243,10,0,0,7.27e-07,0.001010101,2,0,3
0.47826087,0.135338346,2e-05,0.001196,0.040540541,1,0,0,0.0,0,0.333333333,0.2227,11,2,0,3.64e-07,0.000757576,0,0,3
0.695652174,0.115288221,1.0,1.0,0.094594595,1,0,0,0.0,0,0.666666667,0.0596,16,1,0,0.021276596,0.002068558,2,0,3
0.695652174,0.065162907,0.00018,0.000136,0.054054054,1,0,0,0.0,0,0.333333333,0.0439,16,3,0,6.67e-06,0.002057613,2,0,3
0.565217391,0.130325815,2e-05,0.000792,0.135135135,2,0,0,0.0,0,0.0,0.0605,13,0,0,3.77e-07,0.002620545,2,0,3
0.434782609,0.102756892,2e-05,0.000584,0.148648649,1,0,0,0.0,0,0.333333333,0.0266,10,1,0,4.76e-07,0.003637566,3,0,3
0.391304348,0.085213033,0.00072,0.000896,0.040540541,2,0,0,0.0,0,0.333333333,0.1298,9,2,0,2.06e-05,0.001190476,1,0,3
0.52173913,0.105263158,0.0,0.003776,0.135135135,4,0,0,0.0,0,0.0,0.2713,12,3,0,0.0,0.003229974,2,0,3
0.043478261,0.007518797,0.00036,0.001274,0.810810811,1,1,1,0.842105263,1,0.666666667,0.8076,1,0,0,9e-05,0.208333333,2,1,1
0.608695652,0.145363409,2e-05,0.0003,0.121621622,1,0,0,0.0,0,0.666666667,0.0238,14,0,0,3.39e-07,0.002118644,3,0,3
0.391304348,0.142857143,4e-05,0.000498,0.081081081,2,0,0,0.0,0,1.0,0.0485,9,0,0,6.9e-07,0.001436782,3,0,3
0.739130435,0.062656642,8e-05,0.000408,0.040540541,2,0,0,0.0,0,0.0,0.035,17,2,0,3.08e-06,0.001602564,2,0,3
0.043478261,0.002506266,0.0002,0.000106,0.824324324,3,1,1,0.421052632,1,1.0,0.9451,1,4,0,0.0001,0.423611111,2,1,1
0.652173913,0.182957393,0.00054,0.001226,0.067567568,5,0,0,0.0,0,0.0,0.558,15,1,0,7.3e-06,0.000938438,4,0,3
0.52173913,0.167919799,2e-05,0.002452,0.067567568,5,0,0,0.0,0,1.0,0.4052,12,0,0,2.94e-07,0.001021242,2,0,3
0.391304348,0.090225564,0.00012,0.00021,0.067567568,3,0,0,0.0,0,1.0,0.0679,9,5,1,3.24e-06,0.001876877,2,0,3
0.434782609,0.205513784,0.00022,0.0,0.040540541,2,0,0,0.0,0,0.333333333,0.0745,10,6,1,2.65e-06,0.000502008,2,0,3
0.608695652,0.13283208,0.00012,0.002176,0.081081081,2,0,0,0.0,0,0.0,0.0463,14,5,1,2.22e-06,0.00154321,2,0,3
0.652173913,0.210526316,0.0,0.000638,0.135135135,2,1,1,0.0,0,0.666666667,0.226,15,3,0,0.0,0.001633987,2,1,0
0.739130435,0.090225564,2e-05,0.000578,0.067567568,1,0,0,0.0,0,0.666666667,0.1304,17,2,0,5.41e-07,0.001876877,1,0,3
0.652173913,0.097744361,0.0002,0.000344,0.054054054,2,0,0,0.0,0,1.0,0.0371,15,2,0,5e-06,0.001388889,2,0,3
0.739130435,0.107769424,4e-05,0.000782,0.378378378,4,0,0,0.157894737,0,0.333333333,0.3983,17,0,0,9.09e-07,0.008838384,2,1,4
0.347826087,0.112781955,0.00014,0.002122,0.081081081,1,0,0,0.0,0,0.333333333,0.1876,8,3,0,3.04e-06,0.001811594,0,0,3
0.739130435,0.095238095,0.00018,0.000172,0.094594595,1,0,0,0.0,0,0.333333333,0.0549,17,4,0,4.62e-06,0.002492877,2,0,3
0.782608696,0.137844612,0.00012,0.000342,0.054054054,5,0,0,0.0,0,0.333333333,0.3766,18,6,1,2.14e-06,0.000992063,2,0,3
0.391304348,0.097744361,0.00074,0.000226,0.094594595,1,0,0,0.0,0,0.333333333,0.1616,9,6,1,1.85e-05,0.002430556,1,0,3
0.739130435,0.105263158,0.0,7e-05,0.351351351,4,0,0,0.210526316,0,0.0,0.5199,17,4,0,0.0,0.008397933,1,1,4
0.782608696,0.087719298,0.0002,9.4e-05,0.027027027,2,0,0,0.0,0,0.333333333,0.178,18,4,0,5.56e-06,0.000771605,1,0,3
0.52173913,0.082706767,0.0002,0.001694,0.054054054,1,0,0,0.0,0,1.0,0.0627,12,0,0,5.88e-06,0.001633987,2,0,3
0.391304348,0.110275689,0.00056,0.000316,0.040540541,4,0,0,0.0,0,0.333333333,0.4514,9,1,0,1.24e-05,0.000925926,4,0,3
0.347826087,0.065162907,0.00014,0.000662,0.108108108,1,0,0,0.0,0,0.0,0.0706,8,5,1,5.19e-06,0.004115226,2,0,3
0.782608696,0.155388471,0.0,0.002478,0.108108108,1,0,0,0.0,0,0.333333333,0.1342,18,5,1,0.0,0.001763668,1,0,3
0.652173913,0.060150376,0.00032,0.001392,0.054054054,2,0,0,0.0,0,0.0,0.0382,15,2,0,1.28e-05,0.002222222,3,0,3
0.391304348,0.055137845,6e-05,0.001152,0.081081081,1,0,0,0.0,0,0.0,0.1711,9,2,0,2.61e-06,0.003623188,4,0,3
0.565217391,0.065162907,6e-05,0.00054,0.067567568,3,0,0,0.0,0,0.666666667,0.0531,13,4,0,2.22e-06,0.002572016,2,0,3
0.652173913,0.115288221,0.0,0.002476,0.081081081,1,0,0,0.0,0,0.333333333,0.0362,15,3,0,0.0,0.00177305,2,0,3
0.652173913,0.117794486,4e-05,0.000344,0.067567568,1,0,0,0.0,0,0.0,0.0429,15,4,0,8.33e-07,0.001446759,2,0,3
0.434782609,0.022556391,4e-05,0.000786,0.094594595,1,0,0,0.0,0,0.333333333,0.0422,10,6,1,4e-06,0.009722222,2,0,3
0.565217391,0.218045113,0.00014,0.000366,0.108108108,1,0,0,0.0,0,1.0,0.2189,13,2,0,1.59e-06,0.001262626,0,0,3
0.782608696,0.137844612,0.0,0.000986,0.364864865,4,0,0,0.105263158,0,0.333333333,0.3108,18,3,0,0.0,0.006696429,2,1,4
0.347826087,0.180451128,0.00016,0.00357,0.162162162,1,1,1,0.0,0,0.666666667,0.3577,8,1,0,2.19e-06,0.002283105,1,1,0
0.173913043,1.0,0.07164,0.000598,0.067567568,1,0,1,0.0,1,0.666666667,0.8056,4,5,1,0.0001791,0.000173611,1,1,2
0.434782609,0.155388471,0.0,0.001086,0.135135135,1,0,0,0.0,0,1.0,0.1624,10,5,1,0.0,0.002204586,1,0,3
0.652173913,0.147869674,0.00024,0.001018,0.054054054,1,0,0,0.0,0,0.333333333,0.0602,15,1,0,4e-06,0.000925926,2,0,3
0.347826087,0.05764411,0.00014,0.000176,0.135135135,1,0,0,0.0,0,0.333333333,0.2246,8,1,0,5.83e-06,0.005787037,4,0,3
0.47826087,0.090225564,0.0001,7e-05,0.081081081,2,0,0,0.0,0,0.333333333,0.1743,11,5,1,2.7e-06,0.002252252,4,0,3
0.608695652,0.072681704,0.00014,0.00044,0.108108108,1,1,1,0.0,0,0.333333333,0.2444,14,3,0,4.67e-06,0.003703704,2,1,0
0.608695652,0.127819549,4e-05,3.6e-05,0.040540541,1,0,0,0.0,0,1.0,0.1705,14,3,0,7.69e-07,0.000801282,4,0,3
0.608695652,0.067669173,0.00026,0.000274,0.081081081,2,0,0,0.0,0,0.0,0.1785,14,6,1,9.29e-06,0.00297619,1,0,3
0.652173913,0.085213033,0.0001,0.001946,0.108108108,3,0,0,0.0,0,1.0,0.0683,15,3,0,2.86e-06,0.003174603,3,0,3
0.782608696,0.200501253,0.00036,0.001776,0.135135135,3,0,0,0.0,0,0.333333333,0.0783,18,0,0,4.44e-06,0.001714678,2,0,3
0.347826087,0.13283208,0.0003,0.002758,0.054054054,1,0,0,0.0,0,0.0,0.0286,8,2,0,5.56e-06,0.001028807,2,0,3
0.347826087,0.175438596,0.0002,0.00032,0.094594595,1,0,0,0.0,0,0.0,0.0795,8,1,0,2.82e-06,0.001369327,2,0,3
0.652173913,0.165413534,2e-05,0.000226,0.027027027,3,0,0,0.0,0,1.0,0.0298,15,2,0,2.99e-07,0.000414594,2,0,3
0.47826087,0.19047619,0.00056,2e-06,0.054054054,2,0,0,0.0,0,0.666666667,0.0353,11,2,0,7.27e-06,0.000721501,2,0,3
0.47826087,0.082706767,0.0001,0.001554,0.040540541,2,0,0,0.0,0,0.666666667,0.0363,11,1,0,2.94e-06,0.00122549,2,0,3
0.173913043,0.0,0.0006,0.00031,0.891891892,1,1,1,0.315789474,1,1.0,1.0,4,0,0,0.0006,0.916666667,1,1,1
0.608695652,0.145363409,8e-05,0.000588,0.054054054,1,0,0,0.0,0,1.0,0.0631,14,6,1,1.36e-06,0.00094162,2,0,3
0.086956522,1.0,0.04302,0.002192,0.054054054,5,0,0,0.0,1,0.333333333,0.9433,2,2,0,0.00010755,0.000138889,2,1,2
0.47826087,0.087719298,0.00034,0.000544,0.081081081,2,0,0,0.0,0,0.0,0.0583,11,0,0,9.44e-06,0.002314815,2,0,3
0.565217391,0.127819549,4e-05,0.001902,0.013513514,2,0,0,0.0,0,1.0,0.039,13,3,0,7.69e-07,0.000267094,2,0,3
0.565217391,0.172932331,0.00064,0.000524,0.013513514,2,0,0,0.0,0,0.333333333,0.0347,13,6,1,9.14e-06,0.000198413,2,0,3
0.0,1.0,0.07846,0.000396,0.148648649,1,0,1,0.0,1,1.0,0.7138,0,5,1,0.00019615,0.000381944,2,1,2
0.956521739,0.022556391,0.0491,0.001194,0.067567568,1,0,1,0.0,1,1.0,0.6806,22,1,0,0.00491,0.006944444,3,1,2
0.391304348,0.025062657,0.00072,0.000238,0.027027027,2,0,0,0.0,0,0.333333333,0.0532,9,4,0,6.55e-05,0.002525253,2,0,3
0.47826087,0.005012531,0.0003,0.000238,0.040540541,1,0,0,0.0,0,0.333333333,0.1648,11,0,0,0.0001,0.013888889,1,0,3
0.652173913,0.112781955,4e-05,0.000316,0.054054054,1,0,0,0.0,0,0.333333333,0.1345,15,6,1,8.7e-07,0.001207729,1,0,3
0.52173913,0.077694236,0.0002,0.000362,0.108108108,1,0,0,0.0,0,1.0,0.0477,12,1,0,6.25e-06,0.003472222,2,0,3
0.695652174,0.115288221,8e-05,0.000496,0.081081081,2,0,0,0.0,0,0.0,0.0309,16,0,0,1.7e-06,0.00177305,2,0,3
0.782608696,0.112781955,0.0003,0.00014,0.054054054,1,0,0,0.0,0,1.0,0.0608,18,2,0,6.52e-06,0.001207729,2,0,3
0.565217391,0.122807018,4e-05,0.000554,0.067567568,1,0,0,0.0,0,0.666666667,0.1785,13,5,1,8e-07,0.001388889,1,0,3
0.173913043,0.007518797,0.0,0.000278,0.554054054,1,1,1,1.0,1,0.333333333,0.8295,4,6,1,0.0,0.142361111,3,1,1
0.434782609,0.090225564,4e-05,0.000126,0.027027027,1,0,0,0.0,0,0.333333333,0.1847,10,4,0,1.08e-06,0.000750751,0,0,3
0.739130435,0.117794486,6e-05,0.000146,0.054054054,2,0,0,0.0,0,0.666666667,0.0564,17,2,0,1.25e-06,0.001157407,2,0,3
0.652173913,0.115288221,0.0,0.00034,0.067567568,1,0,0,0.0,0,0.666666667,0.2195,15,1,0,0.0,0.001477541,4,0,3
0.652173913,0.15037594,0.00016,0.001754,0.094594595,1,0,0,0.0,0,0.0,0.1263,15,0,0,2.62e-06,0.001593807,1,0,3
0.434782609,0.070175439,8e-05,0.00082,0.027027027,1,0,0,0.0,0,0.0,0.0407,10,4,0,2.76e-06,0.000957854,3,0,3
0.608695652,0.13283208,0.0,0.002504,0.081081081,1,0,0,0.0,0,0.0,0.062,14,1,0,0.0,0.00154321,2,0,3
0.347826087,0.120300752,0.00072,0.001596,0.067567568,4,0,0,0.0,0,1.0,0.0386,8,0,0,1.47e-05,0.001417234,3,0,3
0.47826087,0.167919799,0.00032,9.4e-05,0.081081081,1,0,0,0.0,0,0.0,0.2224,11,3,0,4.71e-06,0.00122549,4,0,3
0.782608696,0.105263158,6e-05,0.001256,0.067567568,2,0,0,0.0,0,0.333333333,0.229,18,5,1,1.4e-06,0.001614987,4,0,3
0.434782609,0.130325815,0.00026,0.001626,0.054054054,4,0,0,0.0,0,1.0,0.4602,10,2,0,4.91e-06,0.001048218,4,0,3
0.347826087,0.07518797,0.0,0.000286,0.027027027,2,0,0,0.0,0,1.0,0.163,8,3,0,0.0,0.000896057,1,0,3
0.608695652,0.162907268,0.00014,0.000154,0.067567568,1,0,0,0.0,0,0.0,0.0657,14,4,0,2.12e-06,0.001052189,2,0,3
0.782608696,0.122807018,6e-05,0.001042,0.121621622,5,0,0,0.0,0,0.666666667,0.4985,18,3,0,1.2e-06,0.0025,1,0,3
0.434782609,0.112781955,0.0,0.002246,0.027027027,1,0,0,0.0,0,0.0,0.1464,10,6,1,0.0,0.000603865,1,0,3
0.782608696,0.105263158,0.00024,0.000558,0.081081081,2,0,0,0.0,0,0.0,0.1651,18,4,0,5.58e-06,0.001937984,1,0,3
0.391304348,0.097744361,0.0002,0.001176,0.513513514,5,0,0,0.105263158,0,1.0,0.3906,9,1,0,5e-06,0.013194444,2,1,4
0.739130435,0.085213033,0.0001,0.001218,0.040540541,1,0,0,0.0,0,0.333333333,0.0435,17,3,0,2.86e-06,0.001190476,2,0,3
0.434782609,0.087719298,0.00012,0.000272,0.094594595,2,0,0,0.0,0,1.0,0.0317,10,3,0,3.33e-06,0.002700617,2,0,3
0.565217391,0.112781955,6e-05,0.002888,0.081081081,2,0,0,0.0,0,0.333333333,0.2263,13,6,1,1.3e-06,0.001811594,0,0,3
0.695652174,0.105263158,0.00024,0.001608,0.040540541,4,0,0,0.0,0,0.0,0.2793,16,0,0,5.58e-06,0.000968992,2,0,3
0.52173913,0.087719298,0.00052,0.000442,0.108108108,4,0,0,0.0,0,0.333333333,0.2721,12,0,0,1.44e-05,0.00308642,2,0,3
0.565217391,0.13283208,0.0,0.000376,0.081081081,3,0,0,0.0,0,0.333333333,0.0454,13,6,1,0.0,0.00154321,2,0,3
0.652173913,0.125313283,0.0,0.000942,0.067567568,3,0,0,0.0,0,0.0,0.0586,15,6,1,0.0,0.001361656,2,0,3
0.608695652,0.147869674,0.00014,0.000228,0.081081081,2,0,0,0.0,0,1.0,0.0541,14,2,0,2.33e-06,0.001388889,3,0,3
0.652173913,0.13283208,0.00688,0.116546,0.054054054,5,0,0,0.0,0,0.333333333,0.6668,15,2,0,0.000127407,0.001028807,3,1,4
0.695652174,0.135338346,4e-05,0.00033,0.081081081,1,0,0,0.0,0,1.0,0.0381,16,0,0,7.27e-07,0.001515152,2,0,3
0.782608696,0.162907268,0.0001,0.000256,0.054054054,1,0,0,0.0,0,1.0,0.0639,18,3,0,1.52e-06,0.000841751,2,0,3
0.347826087,0.105263158,0.0002,0.002504,0.513513514,5,0,0,0.157894737,0,0.666666667,0.4889,8,3,0,4.65e-06,0.012273902,2,1,4
0.608695652,0.135338346,0.00018,0.000714,0.054054054,3,0,0,0.0,0,1.0,0.0749,14,6,1,3.27e-06,0.001010101,2,0,3
0.391304348,0.105263158,8e-05,0.000526,0.054054054,1,0,0,0.0,0,0.0,0.1735,9,1,0,1.86e-06,0.00129199,1,0,3
0.391304348,0.05764411,6e-05,0.000794,0.094594595,3,0,0,0.0,0,0.0,0.1469,9,1,0,2.5e-06,0.004050926,1,0,3
0.695652174,0.002506266,0.0007,0.0006,0.040540541,1,0,0,0.0,0,1.0,0.0659,16,5,1,0.00035,0.020833333,2,0,3
0.47826087,0.067669173,0.0,0.002654,0.081081081,2,0,0,0.0,0,0.666666667,0.1789,11,0,0,0.0,0.00297619,4,0,3
0.565217391,0.095238095,2e-05,0.000176,0.081081081,2,0,0,0.0,0,0.666666667,0.0245,13,2,0,5.13e-07,0.002136752,2,0,3
0.652173913,0.117794486,0.00024,0.001656,0.094594595,1,1,1,0.0,0,0.0,0.2779,15,1,0,5e-06,0.002025463,2,1,0
0.347826087,0.100250627,0.00012,0.000354,0.108108108,1,0,0,0.0,0,1.0,0.0203,8,4,0,2.93e-06,0.002710027,3,0,3
0.347826087,0.107769424,0.00014,5.2e-05,0.081081081,1,0,0,0.0,0,1.0,0.0267,8,0,0,3.18e-06,0.001893939,2,0,3
0.391304348,0.05764411,0.0002,0.00115,0.067567568,5,0,0,0.0,0,0.0,0.385,9,1,0,8.33e-06,0.002893519,2,0,3
0.782608696,0.185463659,4e-05,3.8e-05,0.081081081,1,0,0,0.0,0,0.666666667,0.2039,18,4,0,5.33e-07,0.001111111,4,0,3
0.782608696,0.125313283,0.00024,0.000174,0.081081081,1,0,0,0.0,0,0.0,0.1658,18,6,1,4.71e-06,0.001633987,1,0,3
0.47826087,0.072681704,4e-05,0.000782,0.351351351,5,0,0,0.210526316,0,0.666666667,0.4749,11,2,0,1.33e-06,0.012037037,2,1,4
0.739130435,0.230576441,0.0,0.000482,0.094594595,2,0,0,0.0,0,0.0,0.1905,17,4,0,0.0,0.0010454,4,0,3
0.347826087,0.082706767,2e-05,3.6e-05,0.081081081,1,0,0,0.0,0,0.333333333,0.198,8,1,0,5.88e-07,0.00245098,4,0,3
0.47826087,0.112781955,2e-05,0.00269,0.054054054,2,0,0,0.0,0,0.0,0.0493,11,2,0,4.35e-07,0.001207729,2,0,3
0.434782609,0.052631579,0.00062,0.00078,0.148648649,1,0,0,0.0,0,1.0,0.0791,10,0,0,2.82e-05,0.006944444,2,0,3
0.47826087,0.137844612,0.00032,0.000312,0.108108108,2,0,0,0.0,0,1.0,0.1897,11,6,1,5.71e-06,0.001984127,0,0,3
0.782608696,0.085213033,0.00026,0.00475,0.054054054,1,0,0,0.0,0,0.666666667,0.075,18,3,0,7.43e-06,0.001587302,2,0,3
0.47826087,0.077694236,0.00016,0.000348,0.486486486,4,0,0,0.157894737,0,1.0,0.5253,11,3,0,5e-06,0.015625,1,1,4
0.391304348,0.052631579,6e-05,0.000146,0.283783784,5,0,0,0.157894737,0,0.0,0.4717,9,1,0,2.73e-06,0.013257576,2,1,4
0.391304348,0.15037594,0.0,0.000174,0.027027027,2,0,0,0.0,0,0.0,0.073,9,5,1,0.0,0.000455373,2,0,3
0.043478261,0.0,0.00012,0.001194,0.716216216,2,1,1,0.421052632,1,1.0,0.9636,1,3,0,0.00012,0.736111111,3,1,1
0.565217391,0.125313283,0.0001,0.001416,0.054054054,2,0,0,0.0,0,0.333333333,0.0379,13,0,0,1.96e-06,0.001089325,2,0,3
0.47826087,0.115288221,0.00054,0.000116,0.040540541,3,0,0,0.0,0,1.0,0.0693,11,5,1,1.15e-05,0.000886525,2,0,3
0.739130435,0.087719298,0.00012,0.001098,0.040540541,2,0,0,0.0,0,0.0,0.041,17,0,0,3.33e-06,0.001157407,2,0,3
0.608695652,0.137844612,0.00018,0.000166,0.067567568,1,0,0,0.0,0,0.0,0.0539,14,5,1,3.21e-06,0.001240079,2,0,3
0.652173913,0.097744361,0.00064,0.0,0.081081081,2,0,0,0.0,0,0.333333333,0.0574,15,2,0,1.6e-05,0.002083333,2,0,3
0.391304348,0.152882206,0.00022,0.001316,0.054054054,2,0,0,0.0,0,0.333333333,0.0479,9,5,1,3.55e-06,0.000896057,2,0,3
0.130434783,0.0,0.0001,0.001204,0.540540541,3,1,1,0.947368421,1,0.0,0.8588,3,4,0,0.0001,0.555555556,2,1,1
0.608695652,0.137844612,2e-05,0.000172,0.094594595,3,0,0,0.0,0,0.666666667,0.0645,14,5,1,3.57e-07,0.001736111,2,0,3
0.391304348,0.097744361,4e-05,0.000338,0.013513514,2,0,0,0.0,0,0.0,0.0557,9,2,0,1e-06,0.000347222,2,0,3
0.695652174,0.077694236,0.0001,0.00146,0.108108108,1,0,0,0.0,0,0.666666667,0.0625,16,6,1,3.13e-06,0.003472222,2,0,3
0.52173913,0.050125313,0.00064,0.001952,0.027027027,3,0,0,0.0,0,0.333333333,0.0681,12,1,0,3.05e-05,0.001322751,2,0,3
0.608695652,0.120300752,4e-05,0.000972,0.081081081,1,0,0,0.0,0,0.0,0.0436,14,5,1,8.16e-07,0.00170068,3,0,3
0.652173913,0.112781955,0.00014,0.001938,0.310810811,4,0,0,0.105263158,0,0.0,0.2872,15,5,1,3.04e-06,0.006944444,2,1,4
0.739130435,0.067669173,2e-05,0.000634,0.081081081,4,0,0,0.0,0,1.0,0.0444,17,2,0,7.14e-07,0.00297619,3,0,3
0.043478261,1.0,0.04514,0.001108,0.067567568,2,0,0,0.0,1,0.333333333,0.6147,1,4,0,0.00011285,0.000173611,2,1,2
0.652173913,0.062656642,0.00094,0.001654,0.054054054,1,0,0,0.0,0,1.0,0.1345,15,4,0,3.62e-05,0.002136752,1,0,3
0.347826087,0.125313283,0.00014,2.4e-05,0.081081081,1,0,0,0.0,0,0.666666667,0.0293,8,5,1,2.75e-06,0.001633987,2,0,3
1.0,1.0,0.0255,0.001848,0.0,1,0,0,0.0,1,0.333333333,0.62,23,6,1,6.38e-05,0.0,2,1,2
0.608695652,0.140350877,0.00018,0.00035,0.486486486,5,0,0,0.105263158,0,0.0,0.419,14,0,0,3.16e-06,0.00877193,2,1,4
0.391304348,0.105263158,0.00018,0.000316,0.108108108,5,0,0,0.0,0,0.333333333,0.4249,9,0,0,4.19e-06,0.002583979,2,0,3
0.347826087,0.112781955,6e-05,0.000862,0.040540541,1,0,0,0.0,0,0.333333333,0.0329,8,6,1,1.3e-06,0.000905797,2,0,3
