timestamp,user_id,role,login_hour,session_duration,data_download_mb,transaction_amount,access_count,privilege_level,device_change,location_change,failed_logins,is_off_hours,login_frequency,attack_type,risk_score
03-01-2025 17:41,fe3bd224,Manager,17,33,9,3,3,1,0,0,0,0,1,Normal,0.0647
03-01-2025 17:41,93351f97,Employee,17,26,3,1073,4,1,0,0,0,0,3,Normal,0.0661
03-01-2025 17:43,1bac4985,Contractor,17,53,16,560,6,1,0,0,0,0,3,Normal,0.1784
03-01-2025 17:44,55bacee4,Employee,17,48,20,1173,2,3,0,0,0,0,2,Normal,0.0525
03-01-2025 17:45,2c569790,Manager,17,28,8,1278,2,1,0,0,0,0,1,Normal,0.0584
03-01-2025 17:46,cb3209fd,Employee,17,54,3,144,25,4,0,0,3,0,4,Privilege Abuse,0.3915
03-01-2025 17:47,e6aa9d90,Admin,17,33,1,808,7,1,0,0,0,0,1,Normal,0.2173
03-01-2025 17:47,a2caa033,Contractor,17,48,2,746,5,1,0,0,0,0,1,Normal,0.147
03-01-2025 17:48,6481b776,Contractor,17,55,0,547,7,1,0,0,0,0,4,Normal,0.1249
03-01-2025 17:48,fbe8718e,Employee,17,20,19,255,3,1,0,0,0,0,4,Normal,0.0235
03-01-2025 17:48,fc6ef827,Employee,17,45,5,105,5,2,0,0,0,0,3,Normal,0.0607
03-01-2025 17:48,41e74d93,Vendor,17,32,14,305,5,1,0,0,0,0,3,Normal,0.2155
03-01-2025 17:49,eaa14dbd,Employee,17,61,36,36,2,1,0,0,0,0,1,Normal,0.0516
03-01-2025 17:49,0f6fc2fe,Vendor,17,33,6,1530,4,2,0,0,0,0,3,Normal,0.2161
03-01-2025 17:50,08fa55a3,Employee,17,25,24,270,6,2,0,0,0,0,3,Normal,0.0441
03-01-2025 17:50,b671567d,Employee,17,62,0,815,6,1,0,0,0,0,4,Normal,0.0652
03-01-2025 17:51,b9619afe,Employee,17,13,10,331,4,2,0,0,0,0,2,Normal,0.0238
03-01-2025 17:52,2468b6d1,Vendor,17,65,1,434,3,3,0,0,0,0,1,Normal,0.1967
03-01-2025 17:53,2d87c6ed,Employee,17,51,7,18,3,2,0,0,0,0,3,Normal,0.0689
03-01-2025 17:55,6697cec8,Manager,17,30,17,552,2,1,0,0,0,0,4,Normal,0.0725
03-01-2025 17:56,9bd818a6,Employee,17,34,20,313,6,1,0,0,0,0,1,Normal,0.0551
03-01-2025 17:56,f38f839e,Employee,17,62,3,952,1,1,0,0,0,0,2,Normal,0.0753
03-01-2025 17:58,44f9bddb,Contractor,17,22,40,24,6,4,0,0,0,0,1,Normal,0.4176
03-01-2025 17:58,e0a2a276,Employee,17,34,8,374,4,2,0,0,0,0,1,Normal,0.08
03-01-2025 17:59,6d6029ea,Employee,17,33,1,79,5,1,0,0,0,0,2,Normal,0.0478
03-01-2025 17:59,651155d2,Employee,17,33,0,212,6,2,0,0,0,0,3,Normal,0.0741
03-01-2025 18:00,7.58E+99,Contractor,18,65,7,122,5,3,0,0,0,0,2,Normal,0.179
03-01-2025 18:00,1ddda293,Manager,18,29,5,441,3,2,0,0,0,0,4,Normal,0.0283
03-01-2025 18:00,5ad44f71,Employee,18,33,5,1100,4,3,0,0,0,0,2,Normal,0.0389
03-01-2025 18:00,f89d2e30,Employee,18,43,6,277,5,1,0,0,0,0,3,Normal,0.0594
03-01-2025 18:02,f5e9da5a,Employee,18,38,1,298,5,2,0,0,0,0,1,Normal,0.0366
03-01-2025 18:02,34b43661,Employee,18,54,9,411,10,2,0,0,0,0,3,Normal,0.0619
03-01-2025 18:02,34264d08,Manager,18,21,0,1695,7,2,0,0,0,0,2,Normal,0.0518
03-01-2025 18:03,d5e58294,Vendor,18,29,1,320,2,5,0,0,0,0,1,Normal,0.5307
03-01-2025 18:03,b1a2fa8b,Contractor,18,29,0,971,6,1,0,0,0,0,1,Normal,0.1364
03-01-2025 18:03,07ec6284,Vendor,18,33,6,815,5,3,0,0,0,0,4,Normal,0.2162
03-01-2025 18:04,77ebe29b,Admin,18,61,4,93,2,1,0,0,0,0,2,Normal,0.2073
03-01-2025 18:05,f1910490,Employee,18,58,12,932,5,1,0,0,0,0,2,Normal,0.0656
03-01-2025 18:06,2fe83383,Vendor,18,18,1,2045,4,2,0,0,0,0,3,Normal,0.1854
03-01-2025 18:06,fd53dcf5,Admin,18,36,12,154,8,2,0,0,0,0,4,Normal,0.2209
03-01-2025 18:07,40740b91,Employee,18,61,14,1244,9,2,0,0,0,0,1,Normal,0.0409
03-01-2025 18:08,eedc56f3,Manager,18,56,1,157,6,2,0,0,0,0,4,Normal,0.0631
03-01-2025 18:09,2f43a222,Vendor,18,44,1,1152,7,1,0,0,0,0,1,Normal,0.1883
03-01-2025 18:10,6e6a8ee3,Vendor,18,54,20,70,4,1,0,0,0,0,3,Normal,0.2053
03-01-2025 18:11,d26a220c,Employee,18,73,63,373,4,3,0,0,0,0,1,Normal,0.0326
03-01-2025 18:11,745d6280,Employee,18,29,13,472,3,1,0,0,0,0,2,Normal,0.0695
03-01-2025 18:11,37784977,Employee,18,17,0,217,2,4,0,0,0,0,2,Normal,0.3108
03-01-2025 18:12,e189a64d,Employee,18,43,8,613,4,1,0,0,0,0,2,Normal,0.0732
03-01-2025 18:13,07ca7ac5,Admin,18,39,14,464,4,3,0,0,0,0,2,Normal,0.1869
03-01-2025 18:13,f6d99f90,Vendor,18,29,2,688,2,2,0,0,0,0,3,Normal,0.2289
03-01-2025 18:13,06dec892,Employee,18,72,1,466,6,1,0,0,0,0,4,Normal,0.0448
03-01-2025 18:14,37dca456,Manager,18,65,7,79,6,2,0,0,0,0,3,Normal,0.0698
03-01-2025 18:14,607d746f,Contractor,18,27,29,53,3,2,0,0,0,0,2,Normal,0.1322
03-01-2025 18:14,8b47302e,Employee,18,33,5,614,5,1,0,0,0,0,4,Normal,0.0706
03-01-2025 18:15,2f944439,Admin,18,32,15,15,7,2,0,0,0,0,4,Normal,0.2078
03-01-2025 18:16,ab17d6ed,Vendor,18,36,17,488,39,4,0,0,3,0,3,Privilege Abuse,0.5564
03-01-2025 18:16,236a0eec,Employee,18,38,11,383,7,3,0,0,0,0,2,Normal,0.0509
03-01-2025 18:16,d9da04d8,Employee,18,30,2,689,2,2,0,0,0,0,1,Normal,0.0268
03-01-2025 18:16,e1b2f013,Employee,18,4,1,381,3,2,0,0,0,0,2,Normal,0.0477
03-01-2025 18:17,2fef5d96,Employee,18,39,10,77,6,3,0,0,0,0,3,Normal,0.0474
03-01-2025 18:17,f0470617,Employee,18,29,12,685,6,1,0,0,0,0,1,Normal,0.042
03-01-2025 18:19,3e02cac5,Admin,18,28,27,79,7,1,0,0,0,0,4,Normal,0.2074
03-01-2025 18:21,3ca66ead,Employee,18,44,7,745,5,2,0,0,0,0,4,Normal,0.0497
03-01-2025 18:21,70a511fa,Vendor,18,64,6,316,5,5,0,0,0,0,3,Normal,0.5448
03-01-2025 18:21,99f9dee6,Manager,18,55,6,49,4,2,0,0,0,0,3,Normal,0.0481
03-01-2025 18:22,c27216cc,Employee,18,69,7,371,24,4,0,0,4,0,1,Privilege Abuse,0.4147
03-01-2025 18:22,ab50076c,Vendor,18,28,7,448,10,1,0,0,0,0,1,Normal,0.1827
03-01-2025 18:23,35c503c4,Employee,18,70,7,65,1,1,0,0,0,0,3,Normal,0.0251
03-01-2025 18:23,489a89d1,Employee,18,45,13,789,3,1,0,0,0,0,2,Normal,0.074
03-01-2025 18:23,e29c543e,Employee,18,25,3,2192,38,4,0,0,3,0,4,Privilege Abuse,0.4289
03-01-2025 18:23,cb3209fd,Employee,18,63,13,1174,4,2,0,0,0,0,1,Normal,0.0271
03-01-2025 18:24,ead19fc3,Contractor,18,52,2,17,5,1,0,0,0,0,4,Normal,0.171
03-01-2025 18:25,b2849f46,Contractor,18,23,0,469,5,2,1,1,0,0,1,Account Sharing,0.3554
03-01-2025 18:25,5622b29b,Employee,18,65,0,1257,2,1,0,0,0,0,2,Normal,0.0204
03-01-2025 18:25,85bd4c1f,Employee,18,81,19,2169,2,2,0,0,0,0,3,Normal,0.0287
03-01-2025 18:26,8e0380d4,Employee,18,75,1,694,4,4,0,0,0,0,4,Normal,0.3212
03-01-2025 18:28,26e2fd44,Employee,18,40,7,1028,4,2,0,0,0,0,2,Normal,0.0742
03-01-2025 18:29,40e7622f,Employee,18,16,13,164,6,2,0,0,0,0,1,Normal,0.0425
03-01-2025 18:30,13012201,Employee,18,71,1,915,4,2,0,0,0,0,1,Normal,0.0283
03-01-2025 18:31,7785d3fe,Employee,18,35,17,440,5,2,0,0,0,0,1,Normal,0.0221
03-01-2025 18:34,a806aada,Manager,18,62,0,794,5,5,0,0,0,0,2,Normal,0.144
03-01-2025 18:35,d5ce2bb3,Vendor,18,58,7,233,6,3,0,0,0,0,3,Normal,0.2127
03-01-2025 18:38,21b8af84,Manager,18,48,11,304,7,1,0,0,0,0,1,Normal,0.0541
03-01-2025 18:40,66a55155,Manager,18,60,445,76365,6,5,0,0,0,0,1,Privilege Abuse,0.6419
03-01-2025 18:41,14a79c89,Employee,18,51,0,56,5,2,0,0,0,0,1,Normal,0.0543
03-01-2025 18:41,1b987092,Manager,18,62,1,150,8,1,0,0,0,0,4,Normal,0.0331
03-01-2025 18:41,8d9bac3c,Manager,18,60,14,601,2,1,0,0,0,0,4,Normal,0.072
03-01-2025 18:42,78a99d8e,Admin,18,42,9,232,2,3,0,0,0,0,2,Normal,0.172
03-01-2025 18:42,f7cdfa7e,Employee,18,38,10,362,2,1,0,0,0,0,3,Normal,0.0727
03-01-2025 18:42,f4d87bfc,Employee,18,23,4,450,8,2,0,0,0,0,3,Normal,0.0749
03-01-2025 18:42,71089000,Employee,18,40,6,913,5,2,0,0,0,0,3,Normal,0.0575
03-01-2025 18:43,bceead96,Employee,18,64,12,133,3,3,0,0,0,0,4,Normal,0.0787
03-01-2025 18:44,02f4afff,Employee,18,47,6,241,0,1,0,0,0,0,1,Normal,0.0565
03-01-2025 18:44,947e2153,Admin,18,25,0,1055,3,1,0,0,0,0,1,Normal,0.2269
03-01-2025 18:44,9b00bcf0,Employee,18,54,32,1009,7,2,0,0,0,0,4,Normal,0.0769
03-01-2025 18:45,d571bb26,Employee,18,36,9,1050,4,1,0,0,0,0,1,Normal,0.0717
03-01-2025 18:46,10f9f3dc,Employee,18,50,11,109,8,2,0,0,0,0,1,Normal,0.0729
03-01-2025 18:47,519961a3,Admin,18,47,15,193,6,3,0,0,0,0,2,Normal,0.219
03-01-2025 18:47,1e513b03,Employee,18,19,11,203,5,2,0,0,0,0,4,Normal,0.0245
03-01-2025 18:48,702f8851,Employee,18,39,11,1013,5,1,0,0,0,0,3,Normal,0.0355
03-01-2025 18:48,e35f1fa3,Employee,18,67,3,808,2,1,0,0,0,0,1,Normal,0.0476
03-01-2025 18:48,fca51e87,Vendor,18,38,5,74,8,1,0,0,0,0,4,Normal,0.2245
03-01-2025 18:49,1d265e7b,Contractor,18,52,7,640,3,3,0,0,0,0,2,Normal,0.122
03-01-2025 18:49,b6790e3f,Vendor,18,28,2,90,10,2,1,1,0,0,4,Account Sharing,0.3898
03-01-2025 18:49,33429329,Employee,18,36,3,429,7,1,0,0,0,0,3,Normal,0.0289
03-01-2025 18:49,3ccaec55,Employee,18,41,7,251,4,3,0,0,0,0,1,Normal,0.0708
03-01-2025 18:52,24334176,Employee,18,41,10,912,1,2,0,0,0,0,4,Normal,0.0788
03-01-2025 18:52,93cbc800,Vendor,18,53,4,214,6,1,0,0,0,0,3,Normal,0.2261
03-01-2025 18:52,ebd66463,Employee,18,53,3,168,6,2,0,0,0,0,1,Normal,0.0394
03-01-2025 18:53,20fb91a2,Admin,18,68,19,382,4,1,0,0,0,0,1,Normal,0.1789
03-01-2025 18:53,44b27491,Employee,18,43,10,264,7,1,0,0,0,0,4,Normal,0.0351
03-01-2025 18:54,89b513fe,Employee,18,27,8,7,6,1,0,0,0,0,3,Normal,0.0214
03-01-2025 18:54,4a1bdfa3,Manager,18,71,2,275,6,2,0,0,0,0,3,Normal,0.0305
03-01-2025 18:55,cd6e69a7,Vendor,18,32,22,984,5,1,0,0,0,0,2,Normal,0.2205
03-01-2025 18:55,0b903128,Manager,18,26,7,12,4,1,0,0,0,0,4,Normal,0.0764
03-01-2025 18:57,34faf5dc,Employee,18,45,2,10,5,1,0,0,0,0,1,Normal,0.0211
03-01-2025 18:57,97a638d5,Admin,18,64,0,26,5,2,0,0,0,0,2,Normal,0.1713
03-01-2025 18:59,9e4096a8,Vendor,18,45,5,674,3,1,0,0,0,0,4,Normal,0.1927
03-01-2025 19:01,5fb55b53,Employee,19,34,10,1103,8,4,1,1,0,0,2,Account Sharing,0.5228
03-01-2025 19:18,6edccdde,Employee,19,58,8,499,10,3,1,1,0,0,1,Account Sharing,0.2783
03-01-2025 19:26,34faf5dc,Employee,19,59,5,546,13,2,1,1,0,0,1,Account Sharing,0.2764
03-01-2025 19:28,43fceeff,Employee,19,47,5,202,13,1,1,1,0,0,4,Account Sharing,0.2716
03-01-2025 19:34,c8f4e3bb,Employee,19,27,9,724,6,1,1,1,0,0,1,Account Sharing,0.2278
03-01-2025 19:35,875ebe32,Contractor,19,22,14,453,9,1,1,1,0,0,3,Account Sharing,0.3746
03-01-2025 19:51,f0f22a17,Employee,19,58,46,420,10,1,1,1,0,0,1,Account Sharing,0.2268
03-01-2025 22:02,9e4b5071,Employee,22,10,1317,684,7,1,0,1,0,1,3,Data Exfiltration,0.6962
03-01-2025 22:14,392bf776,Vendor,22,400,3454,799,3,5,0,1,0,1,1,Data Exfiltration,1
03-01-2025 22:28,0c5a99f7,Vendor,22,400,2424,76,3,3,0,1,0,1,4,Data Exfiltration,0.8311
03-01-2025 22:30,fd86d9fc,Employee,22,10,2480,167,4,4,0,0,0,1,4,Data Exfiltration,0.8496
03-01-2025 22:41,711470af,Manager,22,10,2473,118,3,1,0,1,0,1,3,Data Exfiltration,0.7179
03-01-2025 22:47,be4fa27b,Admin,22,10,3109,784,2,5,0,0,0,1,3,Data Exfiltration,0.8567
03-01-2025 22:49,24ea0d86,Contractor,22,10,1183,93,3,1,0,0,0,1,2,Data Exfiltration,0.7201
03-01-2025 22:58,88e75b9a,Employee,22,400,3422,174,4,2,0,1,0,1,1,Data Exfiltration,0.7068
03-01-2025 23:07,97085cbc,Manager,23,10,1448,483,1,1,0,1,0,1,4,Data Exfiltration,0.7113
03-01-2025 23:08,9c139321,Manager,23,400,2830,158,7,5,0,1,0,1,3,Data Exfiltration,0.7715
03-01-2025 23:09,f847d00d,Manager,23,10,1988,1278,3,1,0,0,0,1,2,Data Exfiltration,0.5843
03-01-2025 23:11,dc9f7c5c,Vendor,23,10,1193,247,3,2,0,1,0,1,4,Data Exfiltration,0.8662
03-01-2025 23:11,954ce28c,Employee,23,400,729,18,7,5,0,0,0,1,4,Data Exfiltration,0.7181
03-01-2025 23:15,e02b1d1a,Contractor,23,400,2890,63,5,2,0,0,0,1,1,Data Exfiltration,0.7095
03-01-2025 23:16,6110613e,Employee,23,400,1074,252,5,2,0,1,0,1,3,Data Exfiltration,0.69
03-01-2025 23:21,d4a3908e,Employee,23,400,1677,466,4,4,0,0,0,1,1,Data Exfiltration,0.8763
03-01-2025 23:22,55e4c57e,Employee,23,400,2120,163,4,2,0,1,0,1,4,Data Exfiltration,0.7287
03-01-2025 23:24,393286ca,Employee,23,10,4504,316,6,1,0,0,0,1,2,Data Exfiltration,0.5931
03-01-2025 23:25,46655977,Employee,23,400,2573,1474,5,2,0,1,0,1,2,Data Exfiltration,0.6932
03-01-2025 23:29,405e2939,Employee,23,400,2760,495,6,1,0,1,0,1,4,Data Exfiltration,0.6736
03-01-2025 23:47,8dd43f8f,Employee,23,10,2341,163,5,2,0,0,0,1,1,Data Exfiltration,0.5738
03-01-2025 23:53,e8b11532,Employee,23,10,2151,505,10,2,0,1,0,1,1,Data Exfiltration,0.7234
03-01-2025 23:58,26c7d82c,Employee,23,400,2860,34,4,1,0,0,0,1,2,Data Exfiltration,0.6282
03-02-2025 00:00,79e1ca04,Employee,0,10,2765,537,2,2,0,1,0,1,4,Data Exfiltration,0.6998
03-02-2025 00:00,e15b8302,Vendor,0,400,3928,1359,2,1,0,1,0,1,3,Data Exfiltration,0.821
03-02-2025 00:21,5e9401e7,Employee,0,400,2568,250,2,4,0,1,0,1,4,Data Exfiltration,0.9724
03-02-2025 00:25,1e21316f,Employee,0,10,3536,483,1,2,0,1,0,1,2,Data Exfiltration,0.7245
03-02-2025 00:33,0efe3b4a,Employee,0,400,2113,222,3,1,0,1,0,1,4,Data Exfiltration,0.7025
03-02-2025 00:38,65021084,Employee,0,10,1750,384,2,4,0,1,0,1,4,Data Exfiltration,0.953
03-02-2025 00:49,b07271b2,Admin,0,400,2332,124,3,1,0,1,0,1,3,Data Exfiltration,0.8781
03-02-2025 00:52,122ae21d,Vendor,0,400,1689,588,1,1,0,1,0,1,4,Data Exfiltration,0.8273
03-02-2025 00:55,e42383d6,Employee,0,10,2828,1747,6,1,0,1,0,1,2,Data Exfiltration,0.6733
03-02-2025 00:58,1095f874,Employee,0,400,2506,2,5,1,0,1,0,1,1,Data Exfiltration,0.681
03-02-2025 01:02,c5623bd1,Admin,1,400,1794,260,8,2,0,0,0,1,3,Data Exfiltration,0.7277
03-02-2025 01:03,c0bd6b4f,Vendor,1,10,3103,439,8,1,0,0,0,1,1,Data Exfiltration,0.7225
03-02-2025 01:03,17738f2b,Vendor,1,400,1559,771,4,2,0,1,0,1,2,Data Exfiltration,0.833
03-02-2025 01:04,a7c601de,Contractor,1,10,2903,738,5,2,0,1,0,1,2,Data Exfiltration,0.8011
03-02-2025 01:04,63fb64ae,Employee,1,4,11,1163,46,3,1,1,10,1,1,Brute Force,0.8057
03-02-2025 01:06,0088cc01,Employee,1,10,2112,306,8,1,0,0,0,1,4,Data Exfiltration,0.5847
03-02-2025 01:10,98a1feac,Employee,1,1,11,157,46,5,1,1,5,1,4,Brute Force,1
03-02-2025 01:10,d94d69c2,Employee,1,3,6,688,45,1,1,1,6,1,1,Brute Force,0.7932
03-02-2025 01:15,2e9baf07,Employee,1,3,16,69,46,5,1,1,12,1,1,Brute Force,1
03-02-2025 01:15,4c3ff7b0,Manager,1,4,2,404,41,1,1,1,13,1,1,Brute Force,0.7977
03-02-2025 01:18,5.65E+05,Employee,1,10,1658,364,5,1,0,1,0,1,2,Data Exfiltration,0.7069
03-02-2025 01:21,e46933dd,Employee,1,3,4,60,37,4,1,1,17,1,3,Brute Force,0.9472
03-02-2025 01:22,7002dc4a,Employee,1,400,2656,941,4,1,0,1,0,1,3,Data Exfiltration,0.7076
03-02-2025 01:26,a36ff86f,Admin,1,2,11,1852,38,5,1,1,19,1,1,Brute Force,1
03-02-2025 01:31,23cc22cd,Admin,1,1,6,298,50,1,1,1,16,1,2,Brute Force,1
03-02-2025 01:34,44b27491,Employee,1,10,2723,109,0,1,0,1,0,1,1,Data Exfiltration,0.6731
03-02-2025 01:37,8444bd81,Employee,1,400,2084,189,6,3,0,1,0,1,3,Data Exfiltration,0.6845
03-02-2025 01:37,275c7ea3,Employee,1,2,5,65,53,1,1,1,5,1,4,Brute Force,0.7539
03-02-2025 01:39,4351aefe,Employee,1,4,26,413,43,1,1,1,17,1,2,Brute Force,0.825
03-02-2025 01:39,850d2465,Vendor,1,4,5,349,49,3,1,1,14,1,4,Brute Force,0.9248
03-02-2025 01:43,a6da181b,Contractor,1,3,17,334,52,1,1,1,15,1,2,Brute Force,0.881
03-02-2025 01:44,80a0be5d,Employee,1,10,2952,194,5,1,0,0,0,1,1,Data Exfiltration,0.5752
03-02-2025 01:49,377b306d,Contractor,1,10,2552,722,2,2,0,1,0,1,4,Data Exfiltration,0.8081
03-02-2025 01:50,9009dc47,Employee,1,2,0,450,59,1,1,1,17,1,2,Brute Force,0.9201
03-02-2025 01:53,89cd15c2,Employee,1,3,27,23,49,3,1,1,7,1,3,Brute Force,0.8018
03-02-2025 01:54,bae45353,Employee,1,10,2695,1016,4,1,0,0,0,1,2,Data Exfiltration,0.6017
03-02-2025 01:54,8da8c4a2,Employee,1,2,6,3008,46,1,1,1,19,1,4,Brute Force,0.9212
03-02-2025 01:55,683ff905,Employee,1,2,1,529,47,2,1,1,6,1,2,Brute Force,0.9442
03-02-2025 01:55,a7f14d84,Employee,1,3,7,1015,49,1,1,1,7,1,3,Brute Force,0.8145
03-02-2025 01:59,4dcf969f,Manager,1,400,2240,1534,4,1,0,1,0,1,3,Data Exfiltration,0.7069
03-02-2025 02:01,f1152898,Employee,2,400,3143,319,4,1,0,1,0,1,1,Data Exfiltration,0.7082
03-02-2025 02:03,f6a393d2,Contractor,2,1,6,209,62,2,1,1,18,1,1,Brute Force,1
03-02-2025 02:12,980b05d4,Contractor,2,1,8,263,50,2,1,1,13,1,1,Brute Force,1
03-02-2025 02:17,7fb6730a,Vendor,2,1,35,316,56,1,1,1,8,1,1,Brute Force,1
03-02-2025 02:17,c710bfb2,Vendor,2,1,4,317,54,4,1,1,5,1,3,Brute Force,1
03-02-2025 02:22,abb3b485,Employee,2,1,28,546,56,1,1,1,16,1,1,Brute Force,0.9713
03-02-2025 02:22,b034cb39,Manager,2,2,9,297,48,1,1,1,8,1,2,Brute Force,0.9656
03-02-2025 02:23,54a70e35,Vendor,2,400,3430,47,6,2,0,1,0,1,2,Data Exfiltration,0.828
03-02-2025 02:27,f6da3eb9,Manager,2,4,25,6,48,4,1,1,9,1,2,Brute Force,0.791
03-02-2025 02:29,c18856cd,Admin,2,4,6,562,59,3,1,1,11,1,1,Brute Force,0.9555
03-02-2025 02:30,77ebe29b,Admin,2,10,2058,5,4,1,0,1,0,1,4,Data Exfiltration,0.8663
03-02-2025 02:30,d93492fe,Manager,2,1,24,201,51,2,1,1,16,1,4,Brute Force,0.9426
03-02-2025 02:30,c6335005,Contractor,2,2,6,233,61,1,1,1,8,1,2,Brute Force,1
03-02-2025 02:31,68aed040,Employee,2,3,13,316,65,2,1,1,10,1,1,Brute Force,0.8279
03-02-2025 02:33,688d2682,Vendor,2,10,1480,102,7,2,0,1,0,1,2,Data Exfiltration,0.8422
03-02-2025 02:38,8aeb096a,Employee,2,4,7,63,56,1,1,1,14,1,4,Brute Force,0.7845
03-02-2025 02:49,a5afd44e,Admin,2,4,0,34,47,1,1,1,5,1,2,Brute Force,0.7584
03-02-2025 02:50,3ea8a2e9,Contractor,2,400,1965,371,5,1,0,1,0,1,4,Data Exfiltration,0.7862
03-02-2025 02:52,56bd55dc,Employee,2,400,2147,583,5,2,0,1,0,1,3,Data Exfiltration,0.6985
03-02-2025 02:53,788bc381,Employee,2,1,17,904,46,1,1,1,18,1,2,Brute Force,0.9685
03-02-2025 02:53,a61b7aa1,Employee,2,10,2751,226,4,1,0,1,0,1,4,Data Exfiltration,0.6836
03-02-2025 02:55,0a30a748,Employee,2,10,2339,86,2,1,0,1,0,1,2,Data Exfiltration,0.7117
03-02-2025 02:55,122ae21d,Vendor,2,3,0,27,56,2,1,1,17,1,3,Brute Force,0.9516
03-02-2025 02:56,3ae30229,Employee,2,1,3,1032,52,1,1,1,9,1,2,Brute Force,0.9459
03-02-2025 03:00,076cac30,Vendor,3,400,4071,686,3,2,0,1,0,1,2,Data Exfiltration,0.8472
03-02-2025 03:06,47d3a436,Employee,3,3,16,371,56,4,1,1,11,1,1,Brute Force,1
03-02-2025 03:10,b021af4e,Manager,3,400,796,1766,0,5,0,1,0,1,3,Data Exfiltration,0.5685
03-02-2025 03:17,3368a4a4,Contractor,3,400,2787,422,6,2,0,1,0,1,2,Data Exfiltration,0.7912
03-02-2025 03:18,a61e4fb3,Manager,3,400,1733,776,8,1,0,1,0,1,1,Data Exfiltration,0.6959
03-02-2025 03:19,c5e207cc,Employee,3,1,15,257,53,3,1,1,19,1,4,Brute Force,0.9547
03-02-2025 03:25,70063e6d,Vendor,3,4,18,15,49,2,1,1,5,1,1,Brute Force,0.7794
03-02-2025 03:26,d245d02a,Manager,3,2,14,1304,51,1,1,1,9,1,2,Brute Force,0.9622
03-02-2025 03:27,1d421eba,Admin,3,10,3777,227,1,2,0,0,0,1,3,Data Exfiltration,0.7786
03-02-2025 03:36,262de60e,Employee,3,4,9,392,54,1,1,1,18,1,4,Brute Force,0.8118
03-02-2025 03:40,28a0168c,Employee,3,10,2385,1506,4,1,0,1,0,1,1,Data Exfiltration,0.7128
03-02-2025 03:42,bd9a0eb3,Employee,3,4,6,230,38,1,1,1,8,1,2,Brute Force,0.7217
03-02-2025 03:43,165a1b23,Employee,3,1,4,240,49,2,1,1,6,1,4,Brute Force,0.9368
03-02-2025 03:45,3a42e83b,Employee,3,4,2,200,52,1,1,1,19,1,4,Brute Force,0.8098
03-02-2025 03:47,288790c6,Employee,3,400,2332,156,4,1,0,1,0,1,4,Data Exfiltration,0.7283
03-02-2025 03:47,8b47302e,Employee,3,3,9,32,64,1,1,1,14,1,2,Brute Force,0.8179
03-02-2025 03:49,394c4e59,Vendor,3,2,8,342,46,3,1,1,13,1,4,Brute Force,1
03-02-2025 03:51,9b161f54,Employee,3,1,30,1027,42,2,1,1,11,1,3,Brute Force,0.9753
03-02-2025 03:52,3a82e7c5,Vendor,3,4,23,278,44,1,1,1,11,1,2,Brute Force,0.9464
03-02-2025 03:55,e896f507,Manager,3,3,9,224,56,2,1,1,15,1,4,Brute Force,0.8211
03-02-2025 03:57,b2a1a15e,Contractor,3,4,4,116,45,3,1,1,14,1,4,Brute Force,0.9164
03-02-2025 03:57,c18b701f,Vendor,3,2,8,231,51,2,1,1,12,1,2,Brute Force,1
03-02-2025 04:01,e1327631,Employee,4,2,0,196,40,1,1,1,11,1,2,Brute Force,0.8683
03-02-2025 04:01,c23f07a6,Employee,4,10,2082,412,4,1,0,0,0,1,4,Data Exfiltration,0.5771
03-02-2025 04:03,b3fb905e,Employee,4,2,4,25,43,4,1,1,6,1,2,Brute Force,1
03-02-2025 04:04,2ceaaf52,Employee,4,3,9,182,44,2,1,1,10,1,4,Brute Force,0.7952
03-02-2025 04:04,d2b50c21,Employee,4,2,17,836,55,5,1,1,19,1,1,Brute Force,1
03-02-2025 04:08,891ca844,Admin,4,4,3,1808,47,2,1,1,5,1,4,Brute Force,0.7619
03-02-2025 04:08,14128136,Manager,4,10,2680,1538,3,3,0,0,0,1,4,Data Exfiltration,0.6235
03-02-2025 04:09,3c14c8c2,Vendor,4,400,2289,524,4,3,0,0,0,1,2,Data Exfiltration,0.7205
03-02-2025 04:10,5929ea9b,Manager,4,4,1,286,63,2,1,1,15,1,2,Brute Force,0.8055
03-02-2025 04:12,d5e58294,Vendor,4,10,2443,308,5,4,0,0,0,1,2,Data Exfiltration,0.9952
03-02-2025 04:21,1b682049,Employee,4,4,8,362,48,1,1,1,18,1,1,Brute Force,0.7764
03-02-2025 04:28,d62681f4,Vendor,4,2,7,101,52,1,1,1,16,1,4,Brute Force,1
03-02-2025 04:38,abb44248,Employee,4,1,11,49,41,2,1,1,12,1,1,Brute Force,0.9662
03-02-2025 04:41,e9be7282,Employee,4,3,4,180,61,2,1,1,17,1,4,Brute Force,0.8024
03-02-2025 04:45,0448c04f,Employee,4,400,2084,271,6,1,0,1,0,1,2,Data Exfiltration,0.6952
03-02-2025 04:48,b11f30c3,Employee,4,4,6,1477,56,1,1,1,8,1,3,Brute Force,0.8256
03-02-2025 04:48,f4a70aca,Admin,4,2,13,193,52,1,1,1,8,1,2,Brute Force,1
03-02-2025 04:52,42893417,Vendor,4,4,2,437,48,2,1,1,11,1,1,Brute Force,0.967
03-02-2025 04:55,42eb0b44,Vendor,4,400,2544,313,2,1,0,1,0,1,2,Data Exfiltration,0.8674
03-02-2025 04:56,c46a8fc8,Employee,4,3,9,64,46,4,1,1,15,1,2,Brute Force,1
